,File Name,Modality,Vocal Channel,Emotion,Intensity,Statement,Repetition,Actor,Gender,File Path,Audio,Sampling Rate
689,01-01-05-01-02-02-13.mp4,full-AV,speech,angry,normal,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-01-02-02-13.mp4,"[-0.0071106  -0.0071106  -0.00756836 ...  0.00021362 -0.00048828
 -0.00115967]",44100
690,01-01-05-02-01-01-13.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-02-01-01-13.mp4,"[ 0.00183105 -0.01751709 -0.02560425 ... -0.03027344 -0.02566528
 -0.02008057]",44100
691,01-01-05-02-01-02-13.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-02-01-02-13.mp4,"[ 0.00619507 -0.00234985 -0.00320435 ... -0.00024414  0.006073
  0.00689697]",44100
692,01-01-05-02-02-01-13.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-02-02-01-13.mp4,"[ 0.00567627  0.01205444  0.00564575 ... -0.00268555 -0.00238037
 -0.00186157]",44100
693,01-01-05-02-02-02-13.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-02-02-02-13.mp4,"[ 0.09469604  0.10131836  0.10421753 ... -0.01470947 -0.00750732
 -0.00045776]",44100
694,01-01-06-01-01-01-13.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-01-01-01-13.mp4,[0.00302124 0.0020752  0.00183105 ... 0.00039673 0.00039673 0.00036621],44100
695,01-01-06-01-01-02-13.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-01-01-02-13.mp4,"[-0.00015259 -0.00012207 -0.00015259 ...  0.00167847  0.00164795
  0.0017395 ]",44100
696,01-01-06-01-02-01-13.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-01-02-01-13.mp4,"[-0.00112915 -0.00054932  0.00152588 ...  0.00585938  0.00601196
  0.00619507]",44100
697,01-01-06-01-02-02-13.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-01-02-02-13.mp4,"[ 3.75366211e-03  1.70898438e-03  3.05175781e-05 ... -1.80053711e-03
 -1.95312500e-03 -1.86157227e-03]",44100
698,01-01-06-02-01-01-13.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-02-01-01-13.mp4,"[-0.00152588 -0.00054932 -0.00231934 ... -0.00228882 -0.00244141
 -0.00222778]",44100
699,01-01-06-02-01-02-13.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-02-01-02-13.mp4,[0.01473999 0.00460815 0.00180054 ... 0.00283813 0.00134277 0.00198364],44100
700,01-01-06-02-02-01-13.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-02-02-01-13.mp4,[0.0043335  0.00509644 0.00366211 ... 0.00576782 0.00512695 0.00430298],44100
701,01-01-06-02-02-02-13.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-06-02-02-02-13.mp4,"[-0.00320435 -0.00012207  0.0015564  ...  0.00064087  0.00079346
  0.00085449]",44100
702,01-01-07-01-01-02-13.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-01-01-02-13.mp4,"[-0.00042725 -0.00018311  0.         ...  0.0005188   0.00048828
  0.00048828]",44100
703,01-01-07-01-02-01-13.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-01-02-01-13.mp4,"[-9.15527344e-05 -2.44140625e-04  3.05175781e-05 ...  8.23974609e-04
  8.54492188e-04  8.54492188e-04]",44100
704,01-01-07-01-02-02-13.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-01-02-02-13.mp4,"[ 1.37329102e-03 -3.05175781e-05 -1.15966797e-03 ...  3.35693359e-04
  3.35693359e-04  3.05175781e-04]",44100
705,01-01-07-02-01-01-13.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-02-01-01-13.mp4,"[0.00000000e+00 3.05175781e-05 3.05175781e-05 ... 1.83105469e-04
 1.22070312e-04 3.05175781e-05]",44100
706,01-01-07-02-01-02-13.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-02-01-02-13.mp4,"[ 0.00045776  0.00506592  0.00689697 ... -0.00311279 -0.00296021
 -0.00283813]",44100
707,01-01-07-02-02-01-13.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-02-02-01-13.mp4,[0.00350952 0.00299072 0.00335693 ... 0.00033569 0.00042725 0.00057983],44100
708,01-01-07-02-02-02-13.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-02-02-02-13.mp4,"[-3.66210938e-04 -2.44140625e-04 -5.18798828e-04 ...  0.00000000e+00
 -3.05175781e-05 -9.15527344e-05]",44100
709,01-01-08-01-01-01-13.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-01-01-01-13.mp4,"[-3.05175781e-05 -6.10351562e-05 -9.15527344e-05 ...  3.63159180e-03
  3.81469727e-03  3.96728516e-03]",44100
710,01-01-08-01-01-02-13.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-01-01-02-13.mp4,"[ 3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -1.55639648e-03
 -1.55639648e-03 -1.55639648e-03]",44100
711,01-01-08-01-02-01-13.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-01-02-01-13.mp4,"[-9.15527344e-04 -7.01904297e-04 -9.15527344e-05 ... -1.98364258e-03
 -2.07519531e-03 -2.25830078e-03]",44100
712,01-01-08-01-02-02-13.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-01-02-02-13.mp4,"[ 0.00030518  0.0007019   0.0005188  ... -0.00057983 -0.00064087
 -0.00085449]",44100
713,01-01-08-02-01-01-13.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-02-01-01-13.mp4,"[ 6.71386719e-04  2.13623047e-04 -9.15527344e-05 ... -6.10351562e-05
  6.10351562e-05  3.35693359e-04]",44100
714,01-01-08-02-01-02-13.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-02-01-02-13.mp4,"[ 0.00967407  0.00476074 -0.00387573 ...  0.00192261  0.00177002
  0.00152588]",44100
715,01-01-08-02-02-01-13.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-02-02-01-13.mp4,[0.01153564 0.00765991 0.00732422 ... 0.00390625 0.00369263 0.00344849],44100
716,01-01-03-01-02-01-13.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-03-01-02-01-13.mp4,"[-0.00033569 -0.00036621 -0.00033569 ... -0.00244141 -0.00250244
 -0.00250244]",44100
717,01-01-05-01-01-02-13.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-05-01-01-02-13.mp4,"[-1.83105469e-04 -1.83105469e-04 -1.83105469e-04 ...  2.13623047e-04
  6.10351562e-05 -4.27246094e-04]",44100
718,01-01-07-01-01-01-13.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-07-01-01-01-13.mp4,"[-0.00042725 -0.00073242 -0.00091553 ...  0.00039673  0.00039673
  0.00036621]",44100
719,01-01-08-02-02-02-13.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-08-02-02-02-13.mp4,"[-3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ...  3.11279297e-03
  3.26538086e-03  3.38745117e-03]",44100
720,01-01-01-01-01-01-14.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-01-01-14.mp4,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
 -3.05175781e-05  3.05175781e-05]",44100
721,01-01-01-01-01-02-14.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-01-02-14.mp4,"[ 0.00000000e+00 -3.05175781e-05  0.00000000e+00 ...  2.13623047e-04
  4.27246094e-04  4.27246094e-04]",44100
722,01-01-01-01-02-01-14.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-02-01-14.mp4,"[3.05175781e-05 3.05175781e-05 0.00000000e+00 ... 1.12915039e-03
 1.12915039e-03 1.06811523e-03]",44100
723,01-01-01-01-02-02-14.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-02-02-14.mp4,[0.         0.         0.         ... 0.00057983 0.00064087 0.0007019 ],44100
724,01-01-02-01-01-01-14.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-01-01-01-14.mp4,"[ 0.00033569  0.00042725  0.00036621 ... -0.00231934 -0.00231934
 -0.00241089]",44100
725,01-01-02-01-01-02-14.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-01-01-02-14.mp4,"[-0.00015259  0.00018311  0.00048828 ... -0.00030518 -0.00033569
 -0.00033569]",44100
726,01-01-02-01-02-01-14.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-01-02-01-14.mp4,"[-3.05175781e-05 -3.05175781e-05  0.00000000e+00 ... -2.13623047e-04
 -3.96728516e-04 -6.71386719e-04]",44100
727,01-01-02-01-02-02-14.mp4,full-AV,speech,calm,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-01-02-02-14.mp4,"[ 3.05175781e-05 -6.10351562e-05 -3.05175781e-05 ...  1.55639648e-03
  1.73950195e-03  1.73950195e-03]",44100
728,01-01-02-02-01-01-14.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-02-01-01-14.mp4,"[ 0.00000000e+00 -2.13623047e-04 -6.10351562e-05 ... -1.52587891e-04
 -1.83105469e-04 -1.52587891e-04]",44100
729,01-01-02-02-01-02-14.mp4,full-AV,speech,calm,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-02-01-02-14.mp4,"[-0.00012207 -0.00027466 -0.00061035 ...  0.00018311  0.00012207
  0.00012207]",44100
730,01-01-02-02-02-01-14.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-02-02-01-14.mp4,"[-5.79833984e-04 -1.12915039e-03 -8.23974609e-04 ... -6.10351562e-05
  6.10351562e-05  2.13623047e-04]",44100
731,01-01-02-02-02-02-14.mp4,full-AV,speech,calm,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-02-02-02-02-14.mp4,"[-1.28173828e-03 -2.44140625e-04  6.71386719e-04 ...  9.15527344e-05
  9.15527344e-05  9.15527344e-05]",44100
732,01-01-03-01-01-01-14.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-01-01-01-14.mp4,"[-0.00030518 -0.00344849 -0.00604248 ... -0.00280762 -0.00241089
 -0.00183105]",44100
733,01-01-03-01-01-02-14.mp4,full-AV,speech,happy,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-01-01-02-14.mp4,"[ 3.05175781e-05  0.00000000e+00 -6.10351562e-05 ...  1.77001953e-03
  2.38037109e-03  2.62451172e-03]",44100
734,01-01-03-01-02-02-14.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-01-02-02-14.mp4,"[ 3.05175781e-05  3.05175781e-05  0.00000000e+00 ... -3.81469727e-03
 -4.27246094e-03 -3.41796875e-03]",44100
735,01-01-03-02-01-01-14.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-02-01-01-14.mp4,"[ 0.00860596  0.0050354   0.00585938 ...  0.00097656  0.00042725
 -0.00085449]",44100
736,01-01-03-02-01-02-14.mp4,full-AV,speech,happy,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-02-01-02-14.mp4,"[ 0.00308228  0.00894165 -0.02780151 ... -0.00460815 -0.00408936
 -0.0038147 ]",44100
737,01-01-03-02-02-01-14.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-02-02-01-14.mp4,"[ 0.00393677  0.00500488  0.00308228 ...  0.00024414 -0.00521851
 -0.01223755]",44100
738,01-01-03-02-02-02-14.mp4,full-AV,speech,happy,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-02-02-02-14.mp4,"[ 0.01525879 -0.01409912 -0.01400757 ...  0.00402832  0.0045166
  0.00512695]",44100
739,01-01-04-01-01-01-14.mp4,full-AV,speech,sad,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-01-01-01-14.mp4,"[ 9.15527344e-05 -3.05175781e-05 -9.15527344e-05 ... -1.52587891e-04
 -9.15527344e-05 -3.96728516e-04]",44100
740,01-01-04-01-01-02-14.mp4,full-AV,speech,sad,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-01-01-02-14.mp4,"[ 3.05175781e-05  6.10351562e-05  9.15527344e-05 ... -4.27246094e-04
 -5.18798828e-04 -4.88281250e-04]",44100
741,01-01-04-01-02-01-14.mp4,full-AV,speech,sad,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-01-02-01-14.mp4,"[ 0.          0.          0.         ... -0.00064087 -0.00024414
 -0.0005188 ]",44100
742,01-01-04-01-02-02-14.mp4,full-AV,speech,sad,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-01-02-02-14.mp4,"[-0.00198364 -0.00134277  0.00030518 ... -0.00210571 -0.00213623
 -0.00247192]",44100
743,01-01-04-02-01-01-14.mp4,full-AV,speech,sad,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-02-01-01-14.mp4,"[-0.00042725 -0.00115967 -0.0020752  ... -0.00027466 -0.00045776
 -0.00064087]",44100
744,01-01-04-02-01-02-14.mp4,full-AV,speech,sad,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-02-01-02-14.mp4,"[ 0.00057983  0.00057983  0.00064087 ... -0.00021362 -0.00018311
 -0.00015259]",44100
745,01-01-04-02-02-01-14.mp4,full-AV,speech,sad,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-02-02-01-14.mp4,"[-7.01904297e-04 -3.96728516e-04 -3.05175781e-05 ... -2.13623047e-04
  1.83105469e-04  5.79833984e-04]",44100
746,01-01-04-02-02-02-14.mp4,full-AV,speech,sad,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-04-02-02-02-14.mp4,"[ 1.15966797e-03  1.46484375e-03  9.15527344e-05 ... -1.67846680e-03
 -1.28173828e-03 -8.85009766e-04]",44100
747,01-01-05-01-01-01-14.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-01-01-01-14.mp4,"[ 0.00311279 -0.00247192 -0.00259399 ...  0.00265503  0.00213623
  0.00201416]",44100
748,01-01-05-01-02-01-14.mp4,full-AV,speech,angry,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-01-02-01-14.mp4,[0.00057983 0.00976562 0.00723267 ... 0.01159668 0.01147461 0.01095581],44100
749,01-01-05-01-02-02-14.mp4,full-AV,speech,angry,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-01-02-02-14.mp4,"[-0.00024414 -0.00024414 -0.00024414 ... -0.00366211 -0.00411987
 -0.00454712]",44100
750,01-01-05-02-01-01-14.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-02-01-01-14.mp4,"[-0.00256348 -0.0022583  -0.00360107 ... -0.00305176 -0.00158691
 -0.00030518]",44100
751,01-01-05-02-01-02-14.mp4,full-AV,speech,angry,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-02-01-02-14.mp4,"[ 0.02508545  0.00039673 -0.02642822 ...  0.01132202  0.01223755
  0.01245117]",44100
752,01-01-05-02-02-01-14.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-02-02-01-14.mp4,"[ 0.0083313   0.01541138 -0.00479126 ... -0.00631714 -0.01083374
 -0.0123291 ]",44100
753,01-01-05-02-02-02-14.mp4,full-AV,speech,angry,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-02-02-02-14.mp4,"[ 0.02157593  0.03079224 -0.00714111 ...  0.01272583  0.01159668
  0.00979614]",44100
754,01-01-06-01-01-01-14.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-01-01-01-14.mp4,"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ... -4.57763672e-04
 -4.27246094e-04 -3.96728516e-04]",44100
755,01-01-06-01-01-02-14.mp4,full-AV,speech,fearful,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-01-01-02-14.mp4,"[ 0.          0.          0.         ... -0.00048828 -0.00061035
 -0.0007019 ]",44100
756,01-01-06-01-02-01-14.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-01-02-01-14.mp4,"[-0.00192261 -0.00241089 -0.00332642 ...  0.00061035  0.00097656
  0.00119019]",44100
757,01-01-06-01-02-02-14.mp4,full-AV,speech,fearful,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-01-02-02-14.mp4,"[-6.10351562e-05 -3.05175781e-05  3.05175781e-05 ...  1.70898438e-03
  2.01416016e-03  2.38037109e-03]",44100
758,01-01-06-02-01-01-14.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-02-01-01-14.mp4,"[ 0.02523804  0.00427246 -0.00564575 ...  0.01498413  0.01443481
  0.01306152]",44100
759,01-01-06-02-01-02-14.mp4,full-AV,speech,fearful,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-02-01-02-14.mp4,"[-0.00585938 -0.00222778  0.00247192 ... -0.00183105 -0.00662231
 -0.00784302]",44100
760,01-01-06-02-02-01-14.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-02-02-01-14.mp4,"[-0.00949097 -0.00894165 -0.01068115 ... -0.0112915  -0.01147461
 -0.01260376]",44100
761,01-01-06-02-02-02-14.mp4,full-AV,speech,fearful,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-06-02-02-02-14.mp4,"[ 0.00634766 -0.0015564  -0.00488281 ... -0.00997925 -0.01153564
 -0.01303101]",44100
762,01-01-07-01-01-02-14.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-01-01-02-14.mp4,"[3.05175781e-05 3.05175781e-05 0.00000000e+00 ... 3.05175781e-05
 2.13623047e-04 3.96728516e-04]",44100
763,01-01-07-01-02-01-14.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-01-02-01-14.mp4,"[ 3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -3.05175781e-05 -9.15527344e-05]",44100
764,01-01-07-01-02-02-14.mp4,full-AV,speech,disgust,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-01-02-02-14.mp4,"[-0.00012207 -0.00018311 -0.00018311 ... -0.00314331 -0.00314331
 -0.00308228]",44100
765,01-01-07-02-01-01-14.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-02-01-01-14.mp4,[0.00189209 0.00299072 0.00408936 ... 0.00033569 0.00054932 0.00082397],44100
766,01-01-07-02-01-02-14.mp4,full-AV,speech,disgust,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-02-01-02-14.mp4,"[ 0.00271606  0.00341797  0.00180054 ... -0.00115967 -0.0010376
 -0.00079346]",44100
767,01-01-07-02-02-01-14.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-02-02-01-14.mp4,"[-0.00338745 -0.00082397  0.00128174 ...  0.00784302  0.00790405
  0.00817871]",44100
768,01-01-07-02-02-02-14.mp4,full-AV,speech,disgust,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-02-02-02-14.mp4,"[-0.00357056 -0.01034546 -0.00662231 ... -0.00079346 -0.00057983
 -0.00033569]",44100
769,01-01-08-01-01-01-14.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-01-01-01-14.mp4,"[-0.0005188   0.00094604  0.00146484 ... -0.00082397 -0.00125122
 -0.00109863]",44100
770,01-01-08-01-01-02-14.mp4,full-AV,speech,surprised,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-01-01-02-14.mp4,"[-0.00048828 -0.00085449 -0.00396729 ... -0.00152588 -0.00106812
 -0.00146484]",44100
771,01-01-08-01-02-01-14.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-01-02-01-14.mp4,"[-0.00027466 -0.00036621  0.00039673 ... -0.00097656 -0.0012207
 -0.00085449]",44100
772,01-01-08-01-02-02-14.mp4,full-AV,speech,surprised,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-01-02-02-14.mp4,"[ 2.44140625e-04 -3.05175781e-05 -1.83105469e-04 ...  9.15527344e-05
  0.00000000e+00 -1.83105469e-04]",44100
773,01-01-08-02-01-01-14.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-02-01-01-14.mp4,"[ 3.05175781e-05 -3.05175781e-05 -3.05175781e-05 ... -1.83105469e-04
  0.00000000e+00  0.00000000e+00]",44100
774,01-01-08-02-01-02-14.mp4,full-AV,speech,surprised,strong,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-02-01-02-14.mp4,"[ 0.00024414 -0.00308228 -0.00323486 ... -0.00115967 -0.00115967
 -0.00128174]",44100
775,01-01-08-02-02-01-14.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-02-02-01-14.mp4,"[-3.05175781e-05  0.00000000e+00 -2.44140625e-04 ... -1.95312500e-03
 -2.07519531e-03 -1.77001953e-03]",44100
776,01-01-03-01-02-01-14.mp4,full-AV,speech,happy,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-03-01-02-01-14.mp4,"[-0.0005188   0.00628662  0.00619507 ...  0.0050354   0.00494385
  0.00448608]",44100
777,01-01-05-01-01-02-14.mp4,full-AV,speech,angry,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-05-01-01-02-14.mp4,"[ 3.05175781e-05  6.10351562e-05  3.05175781e-05 ... -2.56347656e-03
 -1.83105469e-03 -1.46484375e-03]",44100
778,01-01-07-01-01-01-14.mp4,full-AV,speech,disgust,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-07-01-01-01-14.mp4,"[-0.00158691  0.00091553  0.00073242 ...  0.00344849  0.00363159
  0.00335693]",44100
779,01-01-08-02-02-02-14.mp4,full-AV,speech,surprised,strong,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-08-02-02-02-14.mp4,"[ 0.00039673  0.         -0.00073242 ...  0.00311279  0.00332642
  0.00305176]",44100
780,01-01-01-01-01-01-15.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-01-01-15.mp4,"[-0.00039673 -0.00085449 -0.00061035 ... -0.00430298 -0.0039978
 -0.00369263]",44100
781,01-01-01-01-01-02-15.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-01-02-15.mp4,"[-0.00100708 -0.00048828 -0.00079346 ...  0.00030518  0.00042725
  0.00061035]",44100
782,01-01-01-01-02-01-15.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-02-01-15.mp4,"[ 0.00042725  0.00045776  0.00039673 ... -0.0005188  -0.00054932
 -0.00064087]",44100
783,01-01-01-01-02-02-15.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-02-02-15.mp4,"[-0.00039673 -0.00042725 -0.00039673 ...  0.00234985  0.00234985
  0.00241089]",44100
784,01-01-02-01-01-01-15.mp4,full-AV,speech,calm,normal,Statement 01,Repetition 01,15,male,Video_Speech_Actor_01/Actor_15/01-01-02-01-01-01-15.mp4,"[-9.15527344e-04 -1.15966797e-03 -1.09863281e-03 ... -6.10351562e-05
  0.00000000e+00 -1.52587891e-04]",44100
